nama_cabang,nama_pelanggan,rating,tanggal_ulasan,teks_komentar
Mie Gacoan - Kenjeran,Arsya Febriana,5,2 bulan lalu,Semuanya enak 👌
Mie Gacoan - Kenjeran,Rizal Panyek,5,2 bulan lalu,pelayanan cepat
Mie Gacoan - Kenjeran,yaya,5,2 bulan lalu,"enakk bangettt jujur, pelayanan nya juga ramahh polll😍😍😍❤️ …"
Mie Gacoan - Kenjeran,Dims Angghani,5,2 bulan lalu,Untuk makanannya enak untuk pelayanan mas furqon baik sekali
Mie Gacoan - Kenjeran,Moh Nasrul,5,2 bulan lalu,Pelayanannya bagus ramah dan tempatnya bagus bangetttt
Mie Gacoan - Kenjeran,Chiffontea,5,2 bulan lalu,"Mie gacoan standar
Tempatnya luas dan bersih"
Mie Gacoan - Kenjeran,Evi Andrawati,5,2 bulan lalu,Pelayanan cepat dan enak
Mie Gacoan - Kenjeran,acong zubaidah,5,2 bulan lalu,"pelayanan nya mantap sekali, customer service nya juga ramah, makanannya juga enak konssisten pokoknya TOP buat gacoan. semangat jaya terus yaa 🤍 …"
Mie Gacoan - Kenjeran,yaya,5,2 bulan lalu,"enakk bangettt jujur, pelayanan nya juga ramahh polll😍😍😍❤️"
Mie Gacoan - Kenjeran,Sumini,5,2 bulan lalu,Pelayanan cepat
Mie Gacoan - Kenjeran,indra kartika sari,5,2 bulan lalu,Mie nya enak. Pelayanan nya bagus
Mie Gacoan - Kenjeran,Jasmine 91,5,2 bulan lalu,"Best,,,lah untuk mknannya"
Mie Gacoan - Kenjeran,2_Anita Diana Lestari,5,2 bulan lalu,Pelayanan cepat
Mie Gacoan - Kenjeran,Husnan Caem,5,3 bulan lalu,Pelayanan cepat
Mie Gacoan - Kenjeran,Airin Dwi,5,3 bulan lalu,pelayanannya bagus
Mie Gacoan - Kenjeran,04. Angeline Tiffany Chandra,5,3 bulan lalu,Nyaman bgtt
Mie Gacoan - Kenjeran,AHMAD SAHID,5,3 bulan lalu,Mantappp
Mie Gacoan - Kenjeran,Lailul Mufarrohah,5,3 bulan lalu,"Tempatnya bersih, pelayanannya bagus"
Mie Gacoan - Kenjeran,Dave Lianata,2,3 bulan lalu,"beli mie hompimpa lvl 2 dateng lvl 1, dimsumkulit tahu sama teh tarik. teh tariknya ga keluar. ngomongnya udah keluar semua, ditanyakan malah nyuruh minta nota ke kasir, scan scanan qr ga bisa nampilin history. 3 orang staff ditanyai gada …"
Mie Gacoan - Kenjeran,Agus Dia,5,3 bulan lalu,Pelayanan cepat
Mie Gacoan - Kenjeran,dwi oktaviani,5,3 bulan lalu,Nyaman
Mie Gacoan - Kenjeran,Aaila Zuraida,5,3 bulan lalu,sukses teruss
Mie Gacoan - Kenjeran,Akilla Septiany,5,3 bulan lalu,Pelayanan cepat
Mie Gacoan - Kenjeran,Meme Cute,5,3 bulan lalu,Pelayanan cepat
Mie Gacoan - Kenjeran,Nafilatur Rohmah,5,3 bulan lalu,tempatnya nyaman
Mie Gacoan - Kenjeran,Filla Apriliani Mahfudloh,5,3 bulan lalu,"tempatnya enak, luas"
Mie Gacoan - Kenjeran,Desti Ramdani,5,3 bulan lalu,Bagus
Mie Gacoan - Kenjeran,Luzi 17,5,3 bulan lalu,Pelayanan cepat
Mie Gacoan - Kenjeran,Fika Anjani,5,3 bulan lalu,pesenan dan pelayanannya baik sekali
Mie Gacoan - Kenjeran,Nuruulqm,5,3 bulan lalu,pelayanan memuaskan
Mie Gacoan - Kenjeran,Nuh Dayat,5,3 bulan lalu,"mie nya enak, worth it untuk harga pelajar, tempat nya luas dan juga pelayanan bagus"
Mie Gacoan - Kenjeran,Muhammad Ardiansah Santoso,5,3 bulan lalu,terbaik lahh pokoknya😋🔥 …
Mie Gacoan - Kenjeran,Haidirali Ali,5,3 bulan lalu,Pelayanan cepat
Mie Gacoan - Kenjeran,Rumi,5,3 bulan lalu,pelayanan baik
Mie Gacoan - Kenjeran,syafa azzahra,5,3 bulan lalu,terbaik
Mie Gacoan - Kenjeran,bima bramasta,5,3 bulan lalu,Bagus
Mie Gacoan - Kenjeran,Muhammad Ardiansah Santoso,5,3 bulan lalu,terbaik lahh pokoknya😋🔥
Mie Gacoan - Kenjeran,sayyidah auliya,5,3 bulan lalu,Terbaiktttttt!!!
Mie Gacoan - Kenjeran,ratih puspitaningrum,5,3 bulan lalu,Terbaik
Mie Gacoan - Kenjeran,Nabela Marsha,5,3 bulan lalu,"Mantap, tempatnya bersih dan pelayanannya bener"" baik&bagus"
Mie Gacoan - Kenjeran,Hicha Cyelo,5,3 bulan lalu,service nya bagus
Mie Gacoan - Kenjeran,Oemi Baidah,5,3 bulan lalu,Pelayanan cwpat
Mie Gacoan - Kenjeran,M.reihan rizky Rahmatilla,5,3 bulan lalu,Mantap
Mie Gacoan - Kenjeran,Irvandy Andriansyah,5,3 bulan lalu,Balik
Mie Gacoan - Kenjeran,Nanik Indrawati,5,3 bulan lalu,Pelayanan cepat
Mie Gacoan - Kenjeran,tamali kusniawan,5,3 bulan lalu,Pelayanan cepat
Mie Gacoan - Kenjeran,Putri Panca,5,3 bulan lalu,mantap
Mie Gacoan - Kenjeran,AHMAD IBRAHIM,5,3 bulan lalu,Tempat nyaman apalagi untuk tempat nongkrong bareng temen 👍 …
Mie Gacoan - Kenjeran,Nzril,5,3 bulan lalu,bagus
Mie Gacoan - Kenjeran,,1,,PELAYANAN KURANG BAGUS MASA DI TUNGGAL BELI STEROFOAM DI KASIR EH DI BERSIHIN DONG MEJANYA:(
Mie Gacoan - Kenjeran,AHMAD IBRAHIM,5,3 bulan lalu,Tempat nyaman apalagi untuk tempat nongkrong bareng temen 👍
Mie Gacoan - Kenjeran,Kenzo81,5,6 hari lalu,Top markotop! Selalu langganan disini
Mie Gacoan - Kenjeran,budi tri,3,18 jam lalu,Standar kualitas franchise lah
Mie Gacoan - Kenjeran,Zahwa haryanto,5,12 jam lalu,Es teh nya pas manisnya
Mie Gacoan - Kenjeran,vian jatmiko,5,2 hari lalu,Minumannya juga enak-enak
Mie Gacoan - Kenjeran,Nita G.,5,15 jam lalu,"Mie nya kenyal, kuahnya gurih"
Mie Gacoan - Kenjeran,Jihan P.,5,1 jam lalu,Makanan datang cepat meski lagi rame
Mie Gacoan - Kenjeran,Tina52,4,5 hari lalu,"Enak dan murah, tapi kadang porsi kurang banyak"
Mie Gacoan - Kenjeran,Karina68,5,5 jam lalu,"Makanannya enak, harga terjangkau"
Mie Gacoan - Kenjeran,gery697,5,3 bulan lalu,"Rasa enak, harga bersahabat"
Mie Gacoan - Kenjeran,Hanif Erlangga541,4,4 hari lalu,"Overall puas, cuma kadang pelayan lupa pesanan"
Mie Gacoan - Kenjeran,aini lukman,5,12 jam lalu,"Tempatnya luas, cocok buat nongkrong"
Mie Gacoan - Kenjeran,Yessi Firmansyah558,4,3 hari lalu,"Bagus, tapi wifi nya sering lemot"
Mie Gacoan - Kenjeran,Siska pratama,5,15 jam lalu,"Tempatnya bersih, toiletnya juga bersih"
Mie Gacoan - Kenjeran,Jihan usman,5,5 hari lalu,Tempat favorit buat makan mie pedas
Mie Gacoan - Kenjeran,Kania Pratama,5,3 jam lalu,Selalu jadi pilihan kalo laper tengah malam
Mie Gacoan - Kenjeran,Made Pandu Hermawan,3,15 jam lalu,Oke sih tapi ekspektasi lebih tinggi
Mie Gacoan - Kenjeran,iqbal hakim,3,3 hari lalu,Cukup memuaskan tapi bisa lebih baik
Mie Gacoan - Kenjeran,Nana Maulana,5,5 jam lalu,"Level pedasnya bisa request, enak!"
Mie Gacoan - Kenjeran,Fani E.,4,1 jam lalu,"Makanan enak, tapi kadang porsi kurang konsisten"
Mie Gacoan - Kenjeran,Vian Uci Irawan,5,2 hari lalu,"Parkir luas, tempatnya gampang dicari"
Mie Gacoan - Kenjeran,Pipit57,5,3 hari lalu,Cocok buat budget mahasiswa
Mie Gacoan - Kenjeran,Rangga Anwar377,5,2 hari lalu,Es teh nya pas manisnya
Mie Gacoan - Kenjeran,Emil Ivan Atmaja,5,1 hari lalu,Topping nya banyak dan enak semua
Mie Gacoan - Kenjeran,Candra firmansyah,5,Diedit 1 jam lalu,Bersih dan higienis tempatnya
Mie Gacoan - Kenjeran,Y. Putra,5,3 bulan lalu,Topping nya banyak dan enak semua
Mie Gacoan - Kenjeran,Umi fitriani,5,3 jam lalu,Makanan datang cepat meski lagi rame
Mie Gacoan - Kenjeran,Agung Irawan,4,Diedit 1 hari lalu,"Enak dan murah, tapi kadang nunggu lama kalo rame"
Mie Gacoan - Kenjeran,Laila G.,5,12 jam lalu,"Enak banget mie nya, porsinya juga pas"
Mie Gacoan - Kenjeran,Erna Putra194,5,4 bulan lalu,Ga pernah bosen makan disini
Mie Gacoan - Kenjeran,Zaki purnomo,5,1 bulan lalu,"Pelayanan ramah, makanan fresh"
Mie Gacoan - Kenjeran,Ridwan Laksono,1,1 bulan lalu,"Makanan dingin, pelayanan lama sekali"
Mie Gacoan - Kenjeran,Yanti qodir,5,3 hari lalu,Kualitas terjaga dari dulu sampai sekarang
Mie Gacoan - Kenjeran,Nita S.,5,2 bulan lalu,Pesan lewat aplikasi juga mudah
Mie Gacoan - Kenjeran,Nina Mira Suryana,5,3 minggu lalu,Dimsum goreng nya crispy enak
Mie Gacoan - Kenjeran,G. Hartono,5,Diedit 1 jam lalu,"Level pedasnya bisa request, enak!"
Mie Gacoan - Kenjeran,Ella sutanto,5,6 hari lalu,Pelayanan cepat meski lagi full
Mie Gacoan - Kenjeran,Yanti gunawan,5,5 jam lalu,Porsinya mengenyangkan
Mie Gacoan - Kenjeran,gita purnomo,5,2 minggu lalu,Top markotop! Selalu langganan disini
Mie Gacoan - Kenjeran,K. Hakim,1,2 jam lalu,Tidak akan kembali lagi kesini
Mie Gacoan - Kenjeran,Satria Gery Suharto,5,1 bulan lalu,"Parkir luas, tempatnya gampang dicari"
Mie Gacoan - Kenjeran,Gesang Sinta Ardianto,5,4 bulan lalu,Makanan nya selalu fresh dan panas
Mie Gacoan - Kenjeran,joko lukman,4,2 hari lalu,"Bagus overall, cuma parkir suka penuh"
Mie Gacoan - Kenjeran,fani878,3,Diedit 1 minggu lalu,Standar kualitas franchise lah
Mie Gacoan - Kenjeran,nana sulistyo,5,Diedit 1 jam lalu,"AC nya dingin, tempatnya nyaman"
Mie Gacoan - Kenjeran,Zaki B.,3,1 hari lalu,"Lumayan sih, tapi ada yang lebih enak"
Mie Gacoan - Kenjeran,Hadi Wibowo,5,Diedit 5 jam lalu,Kalo laper malam-malam langsung kesini
Mie Gacoan - Kenjeran,Vera Zahwa Wahyudi,5,18 jam lalu,Minumannya juga enak-enak
Mie Gacoan - Kenjeran,Farhan sanjaya,5,3 hari lalu,"Makanannya enak, pelayannya ramah, tempatnya nyaman"
Mie Gacoan - Kenjeran,yanto suryana,4,5 jam lalu,"Bagus overall, cuma parkir suka penuh"
Mie Gacoan - Kenjeran,Doni Iqbal Ginting,5,3 jam lalu,Es teh nya pas manisnya
Mie Gacoan - Kenjeran,oki292,2,Diedit 1 minggu lalu,"Pelayanan lama, makanan dingin"
Mie Gacoan - Kenjeran,Hanif11,5,4 hari lalu,Dimsum goreng nya crispy enak
Mie Gacoan - Kenjeran,Gina fitriani,4,Diedit 5 jam lalu,"Rasanya enak, cuma kadang terlalu rame"
Mie Gacoan - Kenjeran,Zulfa Nugroho111,5,2 minggu lalu,Pelayanannya memuaskan
Mie Gacoan - Kenjeran,Gita Usman,5,3 minggu lalu,Harga murah tapi rasa ga murahan
Mie Gacoan - Kenjeran,zahra131,5,2 hari lalu,Suasana nya asik buat ngobrol
Mie Gacoan - Kenjeran,endah lestari,4,2 bulan lalu,"Enak sih, tapi kadang mie nya overcooked"
Mie Gacoan - Kenjeran,Ahmad W.,5,10 jam lalu,"Enak dan murah meriah, cocok buat anak kuliahan"
Mie Gacoan - Kenjeran,Mira Pamungkas383,5,Diedit 3 jam lalu,Tempat favorit buat makan mie pedas
Mie Gacoan - Kenjeran,fitri689,5,Diedit 1 hari lalu,"Enak banget mie nya, porsinya juga pas"
Mie Gacoan - Kenjeran,I. Mulyadi,3,3 minggu lalu,Cukup lah buat makan cepat
Mie Gacoan - Kenjeran,guntur budiman,5,7 jam lalu,Kalo laper malam-malam langsung kesini
Mie Gacoan - Kenjeran,Indra Safitri262,5,2 minggu lalu,Makanan datang cepat meski lagi rame
Mie Gacoan - Kenjeran,Zainal71,5,5 jam lalu,24 jam jadi bisa makan kapan aja
Mie Gacoan - Kenjeran,Yanti P.,5,2 hari lalu,Cocok banget buat nongkrong sama temen
Mie Gacoan - Kenjeran,Linda61,4,3 hari lalu,"Enak dan murah, tapi kadang porsi kurang banyak"
Mie Gacoan - Kenjeran,Marwan Fitri Kurniawan,5,3 hari lalu,"Menu nya bervariasi, semua enak"
Mie Gacoan - Kenjeran,Fitri Irfan Mahardika,5,3 jam lalu,Harga murah tapi rasa ga murahan
Mie Gacoan - Kenjeran,hana kurniawan,5,4 hari lalu,"Ga nyesel makan disini, enak semua"
Mie Gacoan - Kenjeran,Tiara Purnomo802,5,2 hari lalu,"Makanannya enak, pelayannya ramah, tempatnya nyaman"
Mie Gacoan - Kenjeran,C. Sanjaya,5,15 jam lalu,"Parkir luas, tempatnya gampang dicari"
Mie Gacoan - Kenjeran,Tina Laksono,5,12 jam lalu,Staff nya ramah dan helpful banget
Mie Gacoan - Kenjeran,Yoga Chandra347,4,4 bulan lalu,"Makanan enak, tapi kadang nunggu meja lama"
Mie Gacoan - Kenjeran,Hadi Mega Wijaya,4,2 bulan lalu,"Makanan enak, tapi kadang nunggu meja lama"
Mie Gacoan - Kenjeran,M. Suryana,5,4 hari lalu,Tempat nongkrong favorit
Mie Gacoan - Kenjeran,Wulan J.,5,Diedit 3 jam lalu,Tempat nongkrong favorit
Mie Gacoan - Kenjeran,Sandi Laksono,5,1 bulan lalu,Bersih dan higienis tempatnya
Mie Gacoan - Kenjeran,Vian Nita Kusuma,4,5 hari lalu,"Rasanya oke, tapi porsi bisa lebih banyak"
Mie Gacoan - Kenjeran,widya293,3,Diedit 1 hari lalu,Oke sih tapi ekspektasi lebih tinggi
Mie Gacoan - Kenjeran,E. Suryanto,4,18 jam lalu,"Enak dan murah, tapi kadang nunggu lama kalo rame"
Mie Gacoan - Kenjeran,Cahya fauzi,4,Diedit 1 hari lalu,"Tempatnya nyaman, tapi kadang terlalu bising"
Mie Gacoan - Kenjeran,Nanda Linda Nugraha,3,1 hari lalu,Lumayan tapi kadang inconsistent
Mie Gacoan - Kenjeran,ulfa496,5,1 bulan lalu,"Rasa konsisten, selalu enak"
Mie Gacoan - Kenjeran,wawan462,5,7 jam lalu,Kualitas terjaga dari dulu sampai sekarang
Mie Gacoan - Kenjeran,Jasmine Dewi Santoso,5,3 bulan lalu,"Menu nya bervariasi, semua enak"
Mie Gacoan - Kenjeran,Hilda Fauzi802,5,1 bulan lalu,"Tempatnya luas, cocok buat nongkrong"
Mie Gacoan - Kenjeran,Hana tri,5,5 hari lalu,Tempat favorit buat makan mie pedas
Mie Gacoan - Kenjeran,Marwan Zakaria,3,2 jam lalu,"Biasa aja, ga terlalu istimewa"
Mie Gacoan - Kenjeran,Ahmad26,5,3 bulan lalu,Es teh nya pas manisnya
Mie Gacoan - Kenjeran,Icha15,5,3 minggu lalu,Staff nya ramah dan helpful banget
Mie Gacoan - Kenjeran,Candra handoko,5,Diedit 1 hari lalu,Pelayanannya memuaskan
Mie Gacoan - Kenjeran,E. Dahlan,4,Diedit 1 hari lalu,"Tempatnya nyaman, tapi kadang terlalu bising"
Mie Gacoan - Kenjeran,icha ginting,4,2 jam lalu,"Makanan enak, tapi kadang porsi kurang konsisten"
Mie Gacoan - Kenjeran,Mira N.,5,5 jam lalu,Pelayanannya memuaskan
Mie Gacoan - Kenjeran,Nabila R.,5,2 jam lalu,"Tempatnya bersih, toiletnya juga bersih"
Mie Gacoan - Kenjeran,Qori Tono Pertiwi,4,5 jam lalu,"Makanan enak, tapi kadang nunggu meja lama"
Mie Gacoan - Kenjeran,Firman Tina Dwi,5,5 jam lalu,"Banyak pilihan menu, bingung milihnya"
Mie Gacoan - Kenjeran,Omar68,4,10 jam lalu,"Makanannya enak, tapi kadang pedasnya ga konsisten"
Mie Gacoan - Kenjeran,Guntur Sutanto879,4,Diedit 1 jam lalu,"Tempatnya bagus, tapi kadang AC kurang dingin"
Mie Gacoan - Kenjeran,Elsa R.,5,6 hari lalu,Mantap banget! Pelayanannya cepat dan ramah
Mie Gacoan - Kenjeran,henny rosyid,5,10 jam lalu,"Rasa konsisten, selalu enak"
Mie Gacoan - Kenjeran,Sinta hakim,3,4 hari lalu,"Rasanya standar, tidak terlalu istimewa"
Mie Gacoan - Kenjeran,nita515,5,Diedit 3 jam lalu,"Enak banget mie nya, porsinya juga pas"
Mie Gacoan - Kenjeran,Pipit Ardianto221,5,6 hari lalu,"Ga nyesel makan disini, enak semua"
Mie Gacoan - Kenjeran,Icha Hutagalung,5,Diedit 2 hari lalu,Mantap banget! Pelayanannya cepat dan ramah
Mie Gacoan - Kenjeran,bunga wijaya,5,1 minggu lalu,Minumannya juga enak-enak
Mie Gacoan - Kenjeran,sandi830,4,Diedit 5 jam lalu,"Makanan enak, tapi kadang stopan kurang gurih"
Mie Gacoan - Kenjeran,joko jatmiko,5,18 jam lalu,Topping nya banyak dan enak semua
Mie Gacoan - Kenjeran,R. Iskandar,5,6 hari lalu,Harga murah tapi rasa ga murahan
Mie Gacoan - Kenjeran,Yuda A.,3,Diedit 1 hari lalu,Lumayan enak tapi ga wow banget
Mie Gacoan - Kenjeran,wulan236,5,1 minggu lalu,24 jam jadi bisa makan kapan aja
Mie Gacoan - Kenjeran,Zainal Rina Hakim,5,6 hari lalu,"Banyak pilihan menu, bingung milihnya"
Mie Gacoan - Kenjeran,Dodi Taufiq,5,12 jam lalu,Makanan datang cepat meski lagi rame
Mie Gacoan - Kenjeran,kurnia283,5,2 bulan lalu,"Langganan terus dari dulu, ga pernah mengecewakan"
Mie Gacoan - Kenjeran,Jihan Rizky975,5,10 jam lalu,"Level pedasnya bisa request, enak!"
Mie Gacoan - Kenjeran,Karina Suryanto,3,6 hari lalu,Lumayan tapi kadang inconsistent
Mie Gacoan - Kenjeran,udin188,4,2 minggu lalu,"Pelayanan cepat, cuma kadang tempat duduk penuh"
Mie Gacoan - Kenjeran,Putri Anggraini763,5,5 jam lalu,Selalu jadi pilihan kalo laper tengah malam
Mie Gacoan - Kenjeran,Gery Budiman,5,2 jam lalu,Selalu puas tiap kali makan disini
Mie Gacoan - Kenjeran,gilang dwi,4,7 jam lalu,"Tempatnya nyaman, tapi kadang terlalu bising"
Mie Gacoan - Kenjeran,ica463,5,10 jam lalu,Porsinya mengenyangkan
Mie Gacoan - Kenjeran,ojay laksono,3,1 minggu lalu,Standar kualitas franchise lah
Mie Gacoan - Kenjeran,prita usman,5,Diedit 1 jam lalu,Kualitas terjaga dari dulu sampai sekarang
Mie Gacoan - Kenjeran,Nana santoso,4,3 bulan lalu,"Enak dan murah, tapi kadang nunggu lama kalo rame"
Mie Gacoan - Kenjeran,indra hartono,5,15 jam lalu,"Level pedas bisa disesuaikan, mantap"
Mie Gacoan - Kenjeran,Imam75,5,3 hari lalu,24 jam jadi bisa makan kapan aja
Mie Gacoan - Kenjeran,Wawan Permana,5,18 jam lalu,Tempatnya strategis dan mudah dijangkau
Mie Gacoan - Kenjeran,Bayu Rini Wahyudi,5,1 minggu lalu,Harga murah tapi rasa ga murahan
Mie Gacoan - Kenjeran,Diana93,5,3 hari lalu,Ga pernah bosen makan disini
Mie Gacoan - Kenjeran,H. Sulistyo,4,Diedit 1 hari lalu,"Rasanya enak, cuma kadang terlalu rame"
Mie Gacoan - Kenjeran,Sinta basuki,5,3 bulan lalu,Pelayanannya memuaskan
Mie Gacoan - Kenjeran,satria arifin,5,18 jam lalu,Selalu puas tiap kali makan disini
Mie Gacoan - Kenjeran,Rini Rosyid,3,15 jam lalu,"Biasa aja, mungkin next coba tempat lain"
Mie Gacoan - Kenjeran,Tiara Nabila Fauzi,5,Diedit 1 jam lalu,"Level pedasnya bisa request, enak!"
Mie Gacoan - Kenjeran,uci875,5,3 hari lalu,Tempat nongkrong favorit
Mie Gacoan - Kenjeran,vina111,5,5 hari lalu,Pelayanan cepat meski lagi full
Mie Gacoan - Kenjeran,rini dwi,4,1 hari lalu,"Tempatnya nyaman, tapi kadang terlalu bising"
Mie Gacoan - Kenjeran,zaki644,5,15 jam lalu,"Enak dan murah meriah, cocok buat anak kuliahan"
Mie Gacoan - Kenjeran,Valen Oktavianto,5,15 jam lalu,Minumannya juga enak-enak
Mie Gacoan - Kenjeran,Irfan Bunga Putra,5,2 hari lalu,Cocok banget buat nongkrong sama temen
Mie Gacoan - Kenjeran,hanif686,5,15 jam lalu,Dimsum goreng nya crispy enak
Mie Gacoan - Kenjeran,V. Adiputra,5,1 bulan lalu,Cocok banget buat nongkrong sama temen
Mie Gacoan - Kenjeran,Candra Adi798,5,12 jam lalu,"Ga nyesel makan disini, enak semua"
Mie Gacoan - Kenjeran,Marwan Ica Irawan,5,1 jam lalu,Kalo lagi pengen makan enak ya kesini
Mie Gacoan - Kenjeran,Ahmad hartono,5,3 hari lalu,"Mie nya kenyal, kuahnya gurih"
Mie Gacoan - Kenjeran,zulfa hartono,5,1 hari lalu,Topping nya banyak dan enak semua
Mie Gacoan - Kenjeran,ivan783,5,1 jam lalu,Tempat nongkrong favorit
Mie Gacoan - Kenjeran,I. Saputra,5,5 hari lalu,24 jam jadi bisa makan kapan aja
Mie Gacoan - Kenjeran,Fajar rizky,4,5 hari lalu,"Makanannya enak, tapi kadang pedasnya ga konsisten"
Mie Gacoan - Kenjeran,Utami R.,5,2 minggu lalu,Cocok banget buat nongkrong sama temen
Mie Gacoan - Kenjeran,Aini Hakim,5,2 bulan lalu,"Pelayanan ramah, makanan fresh"
Mie Gacoan - Kenjeran,Lestari Yogi Rahmawati,5,1 jam lalu,Staff nya ramah dan helpful banget
Mie Gacoan - Kenjeran,Guntur63,5,18 jam lalu,Cocok buat budget mahasiswa
Mie Gacoan - Kenjeran,Mega Pamungkas904,4,7 jam lalu,"Enak dan murah, tapi kadang porsi kurang banyak"
Mie Gacoan - Kenjeran,Hadi Nanda Ginting,3,3 minggu lalu,Oke lah untuk harga segini
Mie Gacoan - Kenjeran,G. Qurniawan,5,Diedit 5 jam lalu,Suasana nya asik buat ngobrol
Mie Gacoan - Kenjeran,teguh144,5,2 minggu lalu,Bersih dan higienis tempatnya
Mie Gacoan - Kenjeran,Jasmine Hidayat,5,7 jam lalu,Kalo laper malam-malam langsung kesini
Mie Gacoan - Kenjeran,kevin387,5,Diedit 1 hari lalu,Dimsum goreng nya crispy enak
Mie Gacoan - Kenjeran,uci safitri,3,3 hari lalu,Lumayan enak tapi ga wow banget
Mie Gacoan - Kenjeran,Qori Yuda Wardana,5,4 bulan lalu,Cocok banget buat nongkrong sama temen
Mie Gacoan - Kenjeran,N. Kurnadi,5,2 jam lalu,"Porsi besar, harga murah, rasanya enak"
Mie Gacoan - Kenjeran,Irfan Adi,5,1 hari lalu,"Banyak pilihan menu, bingung milihnya"
Mie Gacoan - Kenjeran,Heri H.,4,5 hari lalu,"Makanan enak, tapi kadang stopan kurang gurih"
Mie Gacoan - Kenjeran,Vina Arifin182,5,2 jam lalu,"Level pedas bisa disesuaikan, mantap"
Mie Gacoan - Kenjeran,L. Junaidi,5,Diedit 1 hari lalu,Harga murah tapi rasa ga murahan
Mie Gacoan - Kenjeran,Sari91,4,5 jam lalu,"Pelayanan cepat, cuma kadang tempat duduk penuh"
Mie Gacoan - Kenjeran,J. Sutanto,5,5 hari lalu,"Makanannya enak, pelayannya ramah, tempatnya nyaman"
Mie Gacoan - Kenjeran,Hanif Santoso528,4,Diedit 3 jam lalu,"Enak sih, cuma kadang antrian panjang"
Mie Gacoan - Kenjeran,Gita P.,4,12 jam lalu,"Enak dan murah, tapi kadang porsi kurang banyak"
Mie Gacoan - Kenjeran,Hadi S.,5,5 jam lalu,Suasana nya asik buat ngobrol
Mie Gacoan - Kenjeran,Agung Oki Rosyid,5,2 bulan lalu,Staff nya ramah dan helpful banget
Mie Gacoan - Kenjeran,Monica Wibowo641,5,2 jam lalu,Cocok banget buat nongkrong sama temen
Mie Gacoan - Kenjeran,linda690,5,3 minggu lalu,"Menu nya bervariasi, semua enak"
Mie Gacoan - Kenjeran,P. Ginting,5,1 jam lalu,Es teh nya pas manisnya
Mie Gacoan - Kenjeran,O. Yusuf,5,Diedit 1 jam lalu,"Rasa enak, harga bersahabat"
Mie Gacoan - Kenjeran,yogi714,4,3 jam lalu,"Makanan enak, tapi kadang porsi kurang konsisten"
Mie Gacoan - Kenjeran,Jaya19,3,1 bulan lalu,"Biasa aja, pelayanan juga standar"
Mie Gacoan - Kenjeran,Laila Hidayat,5,Diedit 2 hari lalu,"Porsi besar, harga murah, rasanya enak"
Mie Gacoan - Kenjeran,Tono Galih535,5,4 hari lalu,"Enak dan murah meriah, cocok buat anak kuliahan"
Mie Gacoan - Kenjeran,Tina Budi Pamungkas,4,Diedit 1 jam lalu,"Tempatnya bagus, tapi kadang AC kurang dingin"
Mie Gacoan - Kenjeran,kurnia160,3,1 bulan lalu,"Biasa aja, ga jelek ga bagus banget"
Mie Gacoan - Kenjeran,Tono arifin,5,5 jam lalu,"Pelayanan cepat, tempat nyaman"
Mie Gacoan - Kenjeran,Made erlangga,5,Diedit 1 minggu lalu,Kalo lagi pengen makan enak ya kesini
Mie Gacoan - Kenjeran,luki iskandar,4,2 jam lalu,"Tempatnya bagus, tapi kadang AC kurang dingin"
Mie Gacoan - Kenjeran,Nita rizky,5,2 jam lalu,Pelayanan cepat meski lagi full
Mie Gacoan - Kenjeran,jaya714,4,3 minggu lalu,"Rasanya oke, tapi porsi bisa lebih banyak"
Mie Gacoan - Kenjeran,Satria Fajar Kurniawan,5,1 bulan lalu,"Level pedas bisa disesuaikan, mantap"
Mie Gacoan - Kenjeran,Erna suharto,5,3 jam lalu,"Ga nyesel makan disini, enak semua"
Mie Gacoan - Kenjeran,made225,5,Diedit 1 hari lalu,Tempat favorit buat makan mie pedas
Mie Gacoan - Kenjeran,gery915,4,Diedit 2 hari lalu,"Makanan enak, tapi parkirnya agak susah"
Mie Gacoan - Kenjeran,Umi73,4,2 jam lalu,"Bagus, tapi wifi nya sering lemot"
Mie Gacoan - Kenjeran,Yoga Arifin270,4,1 jam lalu,"Bagus overall, cuma parkir suka penuh"
Mie Gacoan - Kenjeran,Oji K.,5,18 jam lalu,"Rasa konsisten, selalu enak"
Mie Gacoan - Kenjeran,Q. Rosyid,5,Diedit 2 hari lalu,Cocok banget buat nongkrong sama temen
Mie Gacoan - Kenjeran,Kiki Udin Irawan,5,1 hari lalu,"Enak dan murah meriah, cocok buat anak kuliahan"
Mie Gacoan - Kenjeran,Eko R.,5,5 hari lalu,"Tempatnya luas, cocok buat nongkrong"
Mie Gacoan - Kenjeran,bambang515,5,2 bulan lalu,Top markotop! Selalu langganan disini
Mie Gacoan - Kenjeran,Silvi22,4,1 minggu lalu,"Makanan enak, tapi kadang porsi kurang konsisten"
Mie Gacoan - Kenjeran,hanif829,5,2 minggu lalu,Bersih dan higienis tempatnya
Mie Gacoan - Kenjeran,Dewi A.,5,4 hari lalu,Top markotop! Selalu langganan disini
Mie Gacoan - Kenjeran,Emil Andriani,5,Diedit 5 jam lalu,"Pelayanan ramah, makanan fresh"
Mie Gacoan - Kenjeran,ojay661,5,1 minggu lalu,Es teh nya pas manisnya
Mie Gacoan - Kenjeran,Gina K.,5,Diedit 2 hari lalu,"Tempatnya bersih, toiletnya juga bersih"
